omitted_video_id,omitted_n_frames,ema_alpha,metric,delta_after_omission
video_test_0000444,1174,0.25,ptsm,-0.005454430107113772
video_test_0000444,1174,0.25,missed_transition_rate,0.013518080432578572
video_test_0000444,1174,0.5,accuracy,0.014659902868006891
video_test_0000444,1174,0.5,global_ece,-0.05147488435113928
video_test_0000444,1174,0.5,mean_tfi,-3.266317450849222
video_test_0000444,1174,0.5,mean_predicted_switches,-93.56666666666669
video_test_0000444,1174,0.5,mean_transition_delay,0.6480229807367355
video_test_0000444,1174,0.5,ptsm,-0.009362549461295916
video_test_0000444,1174,0.5,missed_transition_rate,0.03852652923284894
video_test_0000448,750,0.25,accuracy,0.005327366043440862
video_test_0000448,750,0.25,global_ece,-0.021966714383481745
video_test_0000448,750,0.25,mean_tfi,-1.575002822372383
video_test_0000448,750,0.25,mean_predicted_switches,-43.44761904761904
video_test_0000448,750,0.25,mean_transition_delay,0.23295070898041814
video_test_0000448,750,0.25,ptsm,-0.005442712152867291
video_test_0000448,750,0.25,missed_transition_rate,0.013504388926401073
video_test_0000448,750,0.5,accuracy,0.014674253763802159
video_test_0000448,750,0.5,global_ece,-0.05151466575517322
video_test_0000448,750,0.5,mean_tfi,-3.2706458211636846
video_test_0000448,750,0.5,mean_predicted_switches,-93.8095238095238
video_test_0000448,750,0.5,mean_transition_delay,0.648548278190411
video_test_0000448,750,0.5,ptsm,-0.009318550400545245
video_test_0000448,750,0.5,missed_transition_rate,0.03848750844024307
video_test_0000450,209,0.25,accuracy,0.005333708679480353
video_test_0000450,209,0.25,global_ece,-0.021978832407463317
video_test_0000450,209,0.25,mean_tfi,-1.5723573197268816
video_test_0000450,209,0.25,mean_predicted_switches,-43.46666666666664
video_test_0000450,209,0.25,mean_transition_delay,0.232715008431704
video_test_0000450,209,0.25,ptsm,-0.005442714143974042
video_test_0000450,209,0.25,missed_transition_rate,0.013490725126475561
video_test_0000450,209,0.5,accuracy,0.014677431913606487
video_test_0000450,209,0.5,global_ece,-0.051527377017989956
video_test_0000450,209,0.5,mean_tfi,-3.2673907958089865
video_test_0000450,209,0.5,mean_predicted_switches,-93.89999999999998
video_test_0000450,209,0.5,mean_transition_delay,0.6483979763912311
video_test_0000450,209,0.5,ptsm,-0.009327199600002445
video_test_0000450,209,0.5,missed_transition_rate,0.038448566610455315
video_test_0000461,927,0.25,accuracy,0.005357207169353728
video_test_0000461,927,0.25,global_ece,-0.02198693321068429
video_test_0000461,927,0.25,mean_tfi,-1.5761933297399713
video_test_0000461,927,0.25,mean_predicted_switches,-43.38095238095238
video_test_0000461,927,0.25,mean_transition_delay,0.23323170731707332
video_test_0000461,927,0.25,ptsm,-0.005455824732101905
video_test_0000461,927,0.25,missed_transition_rate,0.013550135501355032
video_test_0000461,927,0.5,accuracy,0.014727067551831285
video_test_0000461,927,0.5,global_ece,-0.051544055366352176
video_test_0000461,927,0.5,mean_tfi,-3.2757837318289083
video_test_0000461,927,0.5,mean_predicted_switches,-93.65714285714284
video_test_0000461,927,0.5,mean_transition_delay,0.6478658536585371
video_test_0000461,927,0.5,ptsm,-0.009367265563318489
video_test_0000461,927,0.5,missed_transition_rate,0.038617886178861804
video_test_0000464,5322,0.25,accuracy,0.005358864480339176
video_test_0000464,5322,0.25,global_ece,-0.022112506347835015
video_test_0000464,5322,0.25,mean_tfi,-1.5747698228995635
video_test_0000464,5322,0.25,mean_predicted_switches,-42.985714285714295
video_test_0000464,5322,0.25,mean_transition_delay,0.22831284153005438
video_test_0000464,5322,0.25,ptsm,-0.0054533497515041884
video_test_0000464,5322,0.25,missed_transition_rate,0.013319672131147542
video_test_0000464,5322,0.5,accuracy,0.014723191231170274
video_test_0000464,5322,0.5,global_ece,-0.05180472885050347
video_test_0000464,5322,0.5,mean_tfi,-3.274407383000563
video_test_0000464,5322,0.5,mean_predicted_switches,-92.89047619047619
video_test_0000464,5322,0.5,mean_transition_delay,0.6478825136612025
video_test_0000464,5322,0.5,ptsm,-0.009333678362059145
video_test_0000464,5322,0.5,missed_transition_rate,0.038251366120218566
video_test_0000504,542,0.25,accuracy,0.0053540219616824425
video_test_0000504,542,0.25,global_ece,-0.022014981580454063
video_test_0000504,542,0.25,mean_tfi,-1.5717400357762639
video_test_0000504,542,0.25,mean_predicted_switches,-43.46190476190475
video_test_0000504,542,0.25,mean_transition_delay,0.23271500843170312
video_test_0000504,542,0.25,ptsm,-0.005438867499299699
video_test_0000504,542,0.25,missed_transition_rate,0.013490725126475533
video_test_0000504,542,0.5,accuracy,0.014710070417679688
video_test_0000504,542,0.5,global_ece,-0.051593447926472275
video_test_0000504,542,0.5,mean_tfi,-3.2651016225639307
video_test_0000504,542,0.5,mean_predicted_switches,-93.88095238095238
video_test_0000504,542,0.5,mean_transition_delay,0.6489038785834733
video_test_0000504,542,0.5,ptsm,-0.009317851125522969
video_test_0000504,542,0.5,missed_transition_rate,0.038448566610455315
video_test_0000505,1783,0.25,accuracy,0.005340915929469836
video_test_0000505,1783,0.25,global_ece,-0.022001681305581222
video_test_0000505,1783,0.25,mean_tfi,-1.5768577471452039
video_test_0000505,1783,0.25,mean_predicted_switches,-43.428571428571445
video_test_0000505,1783,0.25,mean_transition_delay,0.23644986449864547
video_test_0000505,1783,0.25,ptsm,-0.0053859594512524755
video_test_0000505,1783,0.25,missed_transition_rate,0.013719512195121936
video_test_0000505,1783,0.5,accuracy,0.014692784497803535
video_test_0000505,1783,0.5,global_ece,-0.051572023995817784
video_test_0000505,1783,0.5,mean_tfi,-3.2778137228093014
video_test_0000505,1783,0.5,mean_predicted_switches,-93.71904761904761
video_test_0000505,1783,0.5,mean_transition_delay,0.6498983739837403
video_test_0000505,1783,0.5,ptsm,-0.009189045555185432
video_test_0000505,1783,0.5,missed_transition_rate,0.03861788617886178
video_test_0000538,1365,0.25,accuracy,0.005307160158433466
video_test_0000538,1365,0.25,global_ece,-0.02191118269545078
video_test_0000538,1365,0.25,mean_tfi,-1.5727149880151554
video_test_0000538,1365,0.25,mean_predicted_switches,-43.22380952380951
video_test_0000538,1365,0.25,mean_transition_delay,0.23351974241654005
video_test_0000538,1365,0.25,ptsm,-0.005428822580471088
video_test_0000538,1365,0.25,missed_transition_rate,0.01372648703609558
video_test_0000538,1365,0.5,accuracy,0.01459619302916837
video_test_0000538,1365,0.5,global_ece,-0.051357336295849265
video_test_0000538,1365,0.5,mean_tfi,-3.269149687397996
video_test_0000538,1365,0.5,mean_predicted_switches,-93.3047619047619
video_test_0000538,1365,0.5,mean_transition_delay,0.6451448906964927
video_test_0000538,1365,0.5,ptsm,-0.009292384362794698
video_test_0000538,1365,0.5,missed_transition_rate,0.03829859345873582
video_test_0000541,216,0.25,accuracy,0.005342805032538922
video_test_0000541,216,0.25,global_ece,-0.021988652227194816
video_test_0000541,216,0.25,mean_tfi,-1.576801764171325
video_test_0000541,216,0.25,mean_predicted_switches,-43.49047619047619
video_test_0000541,216,0.25,mean_transition_delay,0.2324561403508767
video_test_0000541,216,0.25,ptsm,-0.005444299397530661
video_test_0000541,216,0.25,missed_transition_rate,0.013495276653171406
video_test_0000541,216,0.5,accuracy,0.014698703531222712
video_test_0000541,216,0.5,global_ece,-0.05154635001111574
video_test_0000541,216,0.5,mean_tfi,-3.2794017668640745
video_test_0000541,216,0.5,mean_predicted_switches,-93.95714285714286
video_test_0000541,216,0.5,mean_transition_delay,0.6484480431848851
video_test_0000541,216,0.5,ptsm,-0.009330061295990122
video_test_0000541,216,0.5,missed_transition_rate,0.038461538461538464
video_test_0000549,533,0.25,accuracy,0.005323900596540643
video_test_0000549,533,0.25,global_ece,-0.021961054157656368
video_test_0000549,533,0.25,mean_tfi,-1.5770448197268818
video_test_0000549,533,0.25,mean_predicted_switches,-43.46666666666667
video_test_0000549,533,0.25,mean_transition_delay,0.23457833361500757
video_test_0000549,533,0.25,ptsm,-0.005420775030024305
video_test_0000549,533,0.25,missed_transition_rate,0.013520365049856348
video_test_0000549,533,0.5,accuracy,0.014703678167810708
video_test_0000549,533,0.5,global_ece,-0.05153320764991179
video_test_0000549,533,0.5,mean_tfi,-3.277699276332549
video_test_0000549,533,0.5,mean_predicted_switches,-93.85714285714283
video_test_0000549,533,0.5,mean_transition_delay,0.6489775223931042
video_test_0000549,533,0.5,ptsm,-0.009283185387161219
video_test_0000549,533,0.5,missed_transition_rate,0.038364035828967386
video_test_0000556,504,0.25,accuracy,0.005338424969800859
video_test_0000556,504,0.25,global_ece,-0.021989382397977486
video_test_0000556,504,0.25,mean_tfi,-1.5757419146627019
video_test_0000556,504,0.25,mean_predicted_switches,-43.43333333333334
video_test_0000556,504,0.25,mean_transition_delay,0.23252279635258333
video_test_0000556,504,0.25,ptsm,-0.005438653007890704
video_test_0000556,504,0.25,missed_transition_rate,0.013340087808172918
video_test_0000556,504,0.5,accuracy,0.014714389767968794
video_test_0000556,504,0.5,global_ece,-0.05157740489573326
video_test_0000556,504,0.5,mean_tfi,-3.2772541710449383
video_test_0000556,504,0.5,mean_predicted_switches,-93.84761904761905
video_test_0000556,504,0.5,mean_transition_delay,0.6438703140830802
video_test_0000556,504,0.5,ptsm,-0.009318697519672514
video_test_0000556,504,0.5,missed_transition_rate,0.037993920972644396
video_test_0000558,1503,0.25,accuracy,0.005372497143887878
video_test_0000558,1503,0.25,global_ece,-0.022041918801359084
video_test_0000558,1503,0.25,mean_tfi,-1.5766641331826223
video_test_0000558,1503,0.25,mean_predicted_switches,-43.36190476190478
video_test_0000558,1503,0.25,mean_transition_delay,0.23430607397353231
video_test_0000558,1503,0.25,ptsm,-0.005428699400575249
video_test_0000558,1503,0.25,missed_transition_rate,0.013573125212080067
video_test_0000558,1503,0.5,accuracy,0.014749564067103593
video_test_0000558,1503,0.5,global_ece,-0.051639091732241654
video_test_0000558,1503,0.5,mean_tfi,-3.27981131382602
video_test_0000558,1503,0.5,mean_predicted_switches,-93.75238095238097
video_test_0000558,1503,0.5,mean_transition_delay,0.650152697658636
video_test_0000558,1503,0.5,ptsm,-0.00929297162361592
video_test_0000558,1503,0.5,missed_transition_rate,0.03851374278927722
video_test_0000560,372,0.25,accuracy,0.005333317353356182
video_test_0000560,372,0.25,global_ece,-0.021977610109937373
video_test_0000560,372,0.25,mean_tfi,-1.5761555056679235
video_test_0000560,372,0.25,mean_predicted_switches,-43.47142857142856
video_test_0000560,372,0.25,mean_transition_delay,0.2328720890988869
video_test_0000560,372,0.25,ptsm,-0.005445704680820257
video_test_0000560,372,0.25,missed_transition_rate,0.013499831252109351
video_test_0000560,372,0.5,accuracy,0.014690592687362725
video_test_0000560,372,0.5,global_ece,-0.051542295094267165
video_test_0000560,372,0.5,mean_tfi,-3.276593208924375
video_test_0000560,372,0.5,mean_predicted_switches,-93.89523809523808
video_test_0000560,372,0.5,mean_transition_delay,0.6493418832264597
video_test_0000560,372,0.5,ptsm,-0.009337022930057837
video_test_0000560,372,0.5,missed_transition_rate,0.038474519068511626
video_test_0000569,657,0.25,accuracy,0.0053378755255407695
video_test_0000569,657,0.25,global_ece,-0.021958286536035987
video_test_0000569,657,0.25,mean_tfi,-1.5732243098795857
video_test_0000569,657,0.25,mean_predicted_switches,-43.40952380952379
video_test_0000569,657,0.25,mean_transition_delay,0.23269165822357252
video_test_0000569,657,0.25,ptsm,-0.005458515526044927
video_test_0000569,657,0.25,missed_transition_rate,0.01350894967916244
video_test_0000569,657,0.5,accuracy,0.0146881541146624
video_test_0000569,657,0.5,global_ece,-0.05148543742048797
video_test_0000569,657,0.5,mean_tfi,-3.2708415896675334
video_test_0000569,657,0.5,mean_predicted_switches,-93.78095238095236
video_test_0000569,657,0.5,mean_transition_delay,0.6491050320837548
video_test_0000569,657,0.5,ptsm,-0.009366101286462453
video_test_0000569,657,0.5,missed_transition_rate,0.038500506585612965
video_test_0000577,1229,0.25,accuracy,0.0053410394900479385
video_test_0000577,1229,0.25,global_ece,-0.022002695802264716
video_test_0000577,1229,0.25,mean_tfi,-1.5548970022665625
video_test_0000577,1229,0.25,mean_predicted_switches,-43.37619047619049
video_test_0000577,1229,0.25,mean_transition_delay,0.23271500843170312
video_test_0000577,1229,0.25,ptsm,-0.005438998297504938
video_test_0000577,1229,0.25,missed_transition_rate,0.013490725126475561
video_test_0000577,1229,0.5,accuracy,0.014737423924732762
video_test_0000577,1229,0.5,global_ece,-0.05162696895502761
video_test_0000577,1229,0.5,mean_tfi,-3.232595105401675
video_test_0000577,1229,0.5,mean_predicted_switches,-93.70952380952383
video_test_0000577,1229,0.5,mean_transition_delay,0.647892074198988
video_test_0000577,1229,0.5,ptsm,-0.009317825230382243
video_test_0000577,1229,0.5,missed_transition_rate,0.03827993254637438
video_test_0000591,247,0.25,accuracy,0.0053373108579233275
video_test_0000591,247,0.25,global_ece,-0.02198156956321895
video_test_0000591,247,0.25,mean_tfi,-1.573870952293145
video_test_0000591,247,0.25,mean_predicted_switches,-43.46666666666664
video_test_0000591,247,0.25,mean_transition_delay,0.2327935222672064
video_test_0000591,247,0.25,ptsm,-0.0054324160988576675
video_test_0000591,247,0.25,missed_transition_rate,0.013495276653171379
video_test_0000591,247,0.5,accuracy,0.014691082917011156
video_test_0000591,247,0.5,global_ece,-0.05154117205302766
video_test_0000591,247,0.5,mean_tfi,-3.273036835499143
video_test_0000591,247,0.5,mean_predicted_switches,-93.89999999999998
video_test_0000591,247,0.5,mean_transition_delay,0.6487854251012148
video_test_0000591,247,0.5,ptsm,-0.009302702492009762
video_test_0000591,247,0.5,missed_transition_rate,0.038461538461538464
video_test_0000593,417,0.25,accuracy,0.00532504659790356
video_test_0000593,417,0.25,global_ece,-0.02196860777770407
video_test_0000593,417,0.25,mean_tfi,-1.5579579771438432
video_test_0000593,417,0.25,mean_predicted_switches,-43.40952380952379
video_test_0000593,417,0.25,mean_transition_delay,0.23271500843170312
video_test_0000593,417,0.25,ptsm,-0.005444556185737581
video_test_0000593,417,0.25,missed_transition_rate,0.013490725126475561
video_test_0000593,417,0.5,accuracy,0.014671597154381377
video_test_0000593,417,0.5,global_ece,-0.05151795835448489
video_test_0000593,417,0.5,mean_tfi,-3.246852801858969
video_test_0000593,417,0.5,mean_predicted_switches,-93.81904761904761
video_test_0000593,417,0.5,mean_transition_delay,0.6482293423271503
video_test_0000593,417,0.5,ptsm,-0.009331455726443255
video_test_0000593,417,0.5,missed_transition_rate,0.038448566610455315
video_test_0000601,3235,0.25,accuracy,0.005297865138657154
video_test_0000601,3235,0.25,global_ece,-0.0219405789220124
video_test_0000601,3235,0.25,mean_tfi,-1.5736844734064048
video_test_0000601,3235,0.25,mean_predicted_switches,-43.10952380952381
video_test_0000601,3235,0.25,mean_transition_delay,0.2333333333333334
video_test_0000601,3235,0.25,ptsm,-0.005426197407352146
video_test_0000601,3235,0.25,missed_transition_rate,0.01343537414965984
video_test_0000601,3235,0.5,accuracy,0.014633350257488908
video_test_0000601,3235,0.5,global_ece,-0.05147614107920934
video_test_0000601,3235,0.5,mean_tfi,-3.272112377352391
video_test_0000601,3235,0.5,mean_predicted_switches,-93.12380952380951
video_test_0000601,3235,0.5,mean_transition_delay,0.6494897959183676
video_test_0000601,3235,0.5,ptsm,-0.009313928727246346
video_test_0000601,3235,0.5,missed_transition_rate,0.03860544217687073
video_test_0000602,1555,0.25,accuracy,0.0053673233744677695
video_test_0000602,1555,0.25,global_ece,-0.022029844074226923
video_test_0000602,1555,0.25,mean_tfi,-1.5773629347544809
video_test_0000602,1555,0.25,mean_predicted_switches,-43.34761904761905
video_test_0000602,1555,0.25,mean_transition_delay,0.23118828736806218
video_test_0000602,1555,0.25,ptsm,-0.005439077685637728
video_test_0000602,1555,0.25,missed_transition_rate,0.013449097718760655
video_test_0000602,1555,0.5,accuracy,0.01475487719804669
video_test_0000602,1555,0.5,global_ece,-0.051639269858157366
video_test_0000602,1555,0.5,mean_tfi,-3.2800161088642357
video_test_0000602,1555,0.5,mean_predicted_switches,-93.62857142857143
video_test_0000602,1555,0.5,mean_transition_delay,0.6426625808648279
video_test_0000602,1555,0.5,ptsm,-0.009314182848732394
video_test_0000602,1555,0.5,missed_transition_rate,0.03813415049370106
video_test_0000611,1336,0.25,accuracy,0.005351771553576357
video_test_0000611,1336,0.25,global_ece,-0.022004342961568668
video_test_0000611,1336,0.25,mean_tfi,-1.5692211965907568
video_test_0000611,1336,0.25,mean_predicted_switches,-43.395238095238085
video_test_0000611,1336,0.25,mean_transition_delay,0.23287208909888601
video_test_0000611,1336,0.25,ptsm,-0.005437832501399953
video_test_0000611,1336,0.25,missed_transition_rate,0.013499831252109351
video_test_0000611,1336,0.5,accuracy,0.01472713777881951
video_test_0000611,1336,0.5,global_ece,-0.051591550385156615
video_test_0000611,1336,0.5,mean_tfi,-3.258956080653082
video_test_0000611,1336,0.5,mean_predicted_switches,-93.70476190476191
video_test_0000611,1336,0.5,mean_transition_delay,0.6491731353358086
video_test_0000611,1336,0.5,ptsm,-0.009310770139686508
video_test_0000611,1336,0.5,missed_transition_rate,0.03847451906851165
video_test_0000615,1546,0.25,accuracy,0.005310048500046571
video_test_0000615,1546,0.25,global_ece,-0.021987592539967127
video_test_0000615,1546,0.25,mean_tfi,-1.5687700897095667
video_test_0000615,1546,0.25,mean_predicted_switches,-43.31904761904764
video_test_0000615,1546,0.25,mean_transition_delay,0.23310810810810878
video_test_0000615,1546,0.25,ptsm,-0.005452722824265899
video_test_0000615,1546,0.25,missed_transition_rate,0.013513513513513514
video_test_0000615,1546,0.5,accuracy,0.014670286880932859
video_test_0000615,1546,0.5,global_ece,-0.05160275504245568
video_test_0000615,1546,0.5,mean_tfi,-3.265146090012755
video_test_0000615,1546,0.5,mean_predicted_switches,-93.62380952380954
video_test_0000615,1546,0.5,mean_transition_delay,0.6493243243243247
video_test_0000615,1546,0.5,ptsm,-0.009347337471277195
video_test_0000615,1546,0.5,missed_transition_rate,0.03851351351351351
video_test_0000617,2448,0.25,accuracy,0.005360669329916301
video_test_0000617,2448,0.25,global_ece,-0.022069239016631548
video_test_0000617,2448,0.25,mean_tfi,-1.577508546973064
video_test_0000617,2448,0.25,mean_predicted_switches,-43.39999999999998
video_test_0000617,2448,0.25,mean_transition_delay,0.2322186386012568
video_test_0000617,2448,0.25,ptsm,-0.005393429879249512
video_test_0000617,2448,0.25,missed_transition_rate,0.013240536411475129
video_test_0000617,2448,0.5,accuracy,0.014710183161227075
video_test_0000617,2448,0.5,global_ece,-0.051718480628408864
video_test_0000617,2448,0.5,mean_tfi,-3.2792743513698284
video_test_0000617,2448,0.5,mean_predicted_switches,-93.67142857142855
video_test_0000617,2448,0.5,mean_transition_delay,0.6462400271600748
video_test_0000617,2448,0.5,ptsm,-0.009221509872560513
video_test_0000617,2448,0.5,missed_transition_rate,0.038024104566287575
video_test_0000622,1536,0.25,accuracy,0.005297861912822777
video_test_0000622,1536,0.25,global_ece,-0.021876440747423315
video_test_0000622,1536,0.25,mean_tfi,-1.5767639701207594
video_test_0000622,1536,0.25,mean_predicted_switches,-43.24285714285716
video_test_0000622,1536,0.25,mean_transition_delay,0.2359993149511901
video_test_0000622,1536,0.25,ptsm,-0.00547574482822874
video_test_0000622,1536,0.25,missed_transition_rate,0.013700976194553849
video_test_0000622,1536,0.5,accuracy,0.014612717875322812
video_test_0000622,1536,0.5,global_ece,-0.051314351935529606
video_test_0000622,1536,0.5,mean_tfi,-3.278623368366609
video_test_0000622,1536,0.5,mean_predicted_switches,-93.34761904761905
video_test_0000622,1536,0.5,mean_transition_delay,0.6507963692413083
video_test_0000622,1536,0.5,ptsm,-0.009442128997053656
video_test_0000622,1536,0.5,missed_transition_rate,0.03870525774961467
video_test_0000624,895,0.25,accuracy,0.0053296841802008554
video_test_0000624,895,0.25,global_ece,-0.02195779420921465
video_test_0000624,895,0.25,mean_tfi,-1.5722248552329088
video_test_0000624,895,0.25,mean_predicted_switches,-43.35714285714286
video_test_0000624,895,0.25,mean_transition_delay,0.23238127429440603
video_test_0000624,895,0.25,ptsm,-0.005443823478612164
video_test_0000624,895,0.25,missed_transition_rate,0.013520365049856348
video_test_0000624,895,0.5,accuracy,0.014671636237050811
video_test_0000624,895,0.5,global_ece,-0.05148594765228243
video_test_0000624,895,0.5,mean_tfi,-3.270139260710998
video_test_0000624,895,0.5,mean_predicted_switches,-93.66666666666669
video_test_0000624,895,0.5,mean_transition_delay,0.6496535406455974
video_test_0000624,895,0.5,ptsm,-0.009326284117681327
video_test_0000624,895,0.5,missed_transition_rate,0.03853304039209057
video_test_0000626,1910,0.25,accuracy,0.005336937446758561
video_test_0000626,1910,0.25,global_ece,-0.02196806669114726
video_test_0000626,1910,0.25,mean_tfi,-1.5731829452732669
video_test_0000626,1910,0.25,mean_predicted_switches,-43.190476190476176
video_test_0000626,1910,0.25,mean_transition_delay,0.23333898592504632
video_test_0000626,1910,0.25,ptsm,-0.005422913777052674
video_test_0000626,1910,0.25,missed_transition_rate,0.013566220111921323
video_test_0000626,1910,0.5,accuracy,0.014662279922820654
video_test_0000626,1910,0.5,global_ece,-0.051470854866395965
video_test_0000626,1910,0.5,mean_tfi,-3.2717826442701137
video_test_0000626,1910,0.5,mean_predicted_switches,-93.3238095238095
video_test_0000626,1910,0.5,mean_transition_delay,0.6486348991012383
video_test_0000626,1910,0.5,ptsm,-0.009304907724194317
video_test_0000626,1910,0.5,missed_transition_rate,0.03849414956757674
video_test_0000635,233,0.25,accuracy,0.00533708706460212
video_test_0000635,233,0.25,global_ece,-0.0219841742448382
video_test_0000635,233,0.25,mean_tfi,-1.5773130520197984
video_test_0000635,233,0.25,mean_predicted_switches,-43.480952380952374
video_test_0000635,233,0.25,mean_transition_delay,0.23291139240506364
video_test_0000635,233,0.25,ptsm,-0.0054362528129344445
video_test_0000635,233,0.25,missed_transition_rate,0.013502109704641357
video_test_0000635,233,0.5,accuracy,0.014666506933421197
video_test_0000635,233,0.5,global_ece,-0.05151915555152492
video_test_0000635,233,0.5,mean_tfi,-3.27862491408973
video_test_0000635,233,0.5,mean_predicted_switches,-93.92857142857142
video_test_0000635,233,0.5,mean_transition_delay,0.6497890295358655
video_test_0000635,233,0.5,ptsm,-0.0093156742429239
video_test_0000635,233,0.5,missed_transition_rate,0.03848101265822784
video_test_0000664,641,0.25,accuracy,0.005340618084334392
video_test_0000664,641,0.25,global_ece,-0.021977888658427536
video_test_0000664,641,0.25,mean_tfi,-1.573094281178128
video_test_0000664,641,0.25,mean_predicted_switches,-43.43809523809523
video_test_0000664,641,0.25,mean_transition_delay,0.23287208909888601
video_test_0000664,641,0.25,ptsm,-0.005449071584149395
video_test_0000664,641,0.25,missed_transition_rate,0.013499831252109351
video_test_0000664,641,0.5,accuracy,0.014672456084586338
video_test_0000664,641,0.5,global_ece,-0.051507351515517
video_test_0000664,641,0.5,mean_tfi,-3.2688099266105795
video_test_0000664,641,0.5,mean_predicted_switches,-93.80952380952382
video_test_0000664,641,0.5,mean_transition_delay,0.6490043874451565
video_test_0000664,641,0.5,ptsm,-0.009333982802035568
video_test_0000664,641,0.5,missed_transition_rate,0.038474519068511626
video_test_0000665,2582,0.25,accuracy,0.005362835969005331
video_test_0000665,2582,0.25,global_ece,-0.022049386730440185
video_test_0000665,2582,0.25,mean_tfi,-1.5775702640436942
video_test_0000665,2582,0.25,mean_predicted_switches,-43.366666666666674
video_test_0000665,2582,0.25,mean_transition_delay,0.2353041695146958
video_test_0000665,2582,0.25,ptsm,-0.0054962096920024295
video_test_0000665,2582,0.25,missed_transition_rate,0.013670539986329472
video_test_0000665,2582,0.5,accuracy,0.014731209714635596
video_test_0000665,2582,0.5,global_ece,-0.05165481091880289
video_test_0000665,2582,0.5,mean_tfi,-3.2806455678188273
video_test_0000665,2582,0.5,mean_predicted_switches,-93.67619047619047
video_test_0000665,2582,0.5,mean_transition_delay,0.652768284347232
video_test_0000665,2582,0.5,ptsm,-0.009441701777210154
video_test_0000665,2582,0.5,missed_transition_rate,0.03879015721120985
video_test_0000671,872,0.25,accuracy,0.005353322270600924
video_test_0000671,872,0.25,global_ece,-0.022018139306762385
video_test_0000671,872,0.25,mean_tfi,-1.574986963300618
video_test_0000671,872,0.25,mean_predicted_switches,-43.400000000000006
video_test_0000671,872,0.25,mean_transition_delay,0.23342354533152943
video_test_0000671,872,0.25,ptsm,-0.0054473382288297845
video_test_0000671,872,0.25,missed_transition_rate,0.013531799729363997
video_test_0000671,872,0.5,accuracy,0.014727637726518528
video_test_0000671,872,0.5,global_ece,-0.05162277020755651
video_test_0000671,872,0.5,mean_tfi,-3.277817260002882
video_test_0000671,872,0.5,mean_predicted_switches,-93.81904761904764
video_test_0000671,872,0.5,mean_transition_delay,0.6505412719891748
video_test_0000671,872,0.5,ptsm,-0.009338349841219423
video_test_0000671,872,0.5,missed_transition_rate,0.03856562922868742
video_test_0000672,303,0.25,accuracy,0.005329219339763935
video_test_0000672,303,0.25,global_ece,-0.02195742134353057
video_test_0000672,303,0.25,mean_tfi,-1.5698563493687674
video_test_0000672,303,0.25,mean_predicted_switches,-43.4190476190476
video_test_0000672,303,0.25,mean_transition_delay,0.23253459331758286
video_test_0000672,303,0.25,ptsm,-0.005441064502687748
video_test_0000672,303,0.25,missed_transition_rate,0.013331083361457968
video_test_0000672,303,0.5,accuracy,0.014666586783296354
video_test_0000672,303,0.5,global_ece,-0.051490936817853106
video_test_0000672,303,0.5,mean_tfi,-3.264793221691619
video_test_0000672,303,0.5,mean_predicted_switches,-93.79999999999998
video_test_0000672,303,0.5,mean_transition_delay,0.6490043874451565
video_test_0000672,303,0.5,ptsm,-0.009317234060961965
video_test_0000672,303,0.5,missed_transition_rate,0.03830577117786027
video_test_0000673,1272,0.25,accuracy,0.005338725135270783
video_test_0000673,1272,0.25,global_ece,-0.021971789468092556
video_test_0000673,1272,0.25,mean_tfi,-1.5761638726362088
video_test_0000673,1272,0.25,mean_predicted_switches,-43.395238095238085
video_test_0000673,1272,0.25,mean_transition_delay,0.23178583531006414
video_test_0000673,1272,0.25,ptsm,-0.0054632545779417785
video_test_0000673,1272,0.25,missed_transition_rate,0.013385293120975944
video_test_0000673,1272,0.5,accuracy,0.014721301723594094
video_test_0000673,1272,0.5,global_ece,-0.0515496789848815
video_test_0000673,1272,0.5,mean_tfi,-3.276870414977636
video_test_0000673,1272,0.5,mean_predicted_switches,-93.69999999999999
video_test_0000673,1272,0.5,mean_transition_delay,0.6474076584208746
video_test_0000673,1272,0.5,ptsm,-0.009372881896460905
video_test_0000673,1272,0.5,missed_transition_rate,0.038292104371399543
video_test_0000689,971,0.25,accuracy,0.005345908174046676
video_test_0000689,971,0.25,global_ece,-0.022030847678088883
video_test_0000689,971,0.25,mean_tfi,-1.5785497923442646
video_test_0000689,971,0.25,mean_predicted_switches,-43.5
video_test_0000689,971,0.25,mean_transition_delay,0.2327935222672064
video_test_0000689,971,0.25,ptsm,-0.00545123713413348
video_test_0000689,971,0.25,missed_transition_rate,0.013495276653171406
video_test_0000689,971,0.5,accuracy,0.014720007684180247
video_test_0000689,971,0.5,global_ece,-0.051657317535180575
video_test_0000689,971,0.5,mean_tfi,-3.2807301243650064
video_test_0000689,971,0.5,mean_predicted_switches,-93.96666666666667
video_test_0000689,971,0.5,mean_transition_delay,0.6489541160593788
video_test_0000689,971,0.5,ptsm,-0.009348619722420154
video_test_0000689,971,0.5,missed_transition_rate,0.038461538461538464
video_test_0000691,1324,0.25,accuracy,0.005333549680137328
video_test_0000691,1324,0.25,global_ece,-0.021955198902452122
video_test_0000691,1324,0.25,mean_tfi,-1.5616402237716889
video_test_0000691,1324,0.25,mean_predicted_switches,-43.276190476190465
video_test_0000691,1324,0.25,mean_transition_delay,0.23295070898041814
video_test_0000691,1324,0.25,ptsm,-0.005434554549065107
video_test_0000691,1324,0.25,missed_transition_rate,0.0135043889264011
