comparison,metric,native_point,boxcar_point,delta_point,ci_low,ci_high,bootstrap_repetitions,bootstrap_seed
boxcar_w3_minus_native,accuracy,0.7183462377627401,0.7185976421856621,0.00025140442292204135,-0.0005805620225627945,0.0011185077688230932,2000,48623
boxcar_w3_minus_native,global_ece,0.1189558354299729,0.11404342149836563,-0.004912413931607268,-0.006071266156453322,-0.003802692043049925,2000,48623
boxcar_w3_minus_native,mean_tfi,2.5853558654978945,1.5253730950117808,-1.0599827704861138,-1.2066909639052412,-0.9232821644419732,2000,48623
boxcar_w3_minus_native,mean_predicted_switches,90.07582938388626,56.573459715639814,-33.502369668246445,-39.26078199052132,-28.189336492890995,2000,48623
boxcar_w3_minus_native,mean_transition_delay,6.120532703978422,6.663351314902226,0.5428186109238036,0.4811828252340416,0.6032975454855453,2000,48623
boxcar_w3_minus_native,missed_transition_rate,0.27899527983816585,0.30394470667565743,0.024949426837491573,0.01986994779464669,0.030368409827908515,2000,48623
